Wavelength (AA), Flux (cgs) 
5297.69909107686, 0.003497561713007114
5299.20123100281, 0.0025305646879402685
5300.70337092877, 0.008263313162873449
5302.20551085473, -0.002631351362193374
5303.70765078068, -0.0035065618872602007
5305.20979070664, 0.01140264158767298
5306.7119306326, 0.0053817003126061394
5308.21407055856, -0.0063876719624606825
5309.71621048451, 0.004881627787472493
5311.21835041047, 0.002975486987405675
5312.72049033642, 0.006864383962338824
5314.22263026238, 0.013022063937272007
5315.72477018834, 0.009733188662205189
5317.22691011429, -0.004598979112861639
5318.72905004025, 0.008559502612071522
5320.23118996621, 0.0027001448370047
5321.73332989216, 0.005353118811937873
5323.23546981812, 0.0034960212868710514
5324.73760974408, 0.004996787011804211
5326.23974967003, -0.011490680763262614
5327.74188959599, 0.010438316461670566
5329.24402952195, 0.007956401186603745
5330.7461694479, 2.0553411536921706e-05
5332.24830937386, -0.0032847668635299218
5333.75044929982, 0.02217829336140326
5335.25258922577, 0.007667462586336436
5336.75472915173, -0.0023368176887303862
5338.25686907769, 0.006486872036202773
5339.75900900365, 0.006159466761135952
5341.2611489296, 0.010664693486069125
5342.76328885556, 0.015924911211002306
5344.26542878152, 0.002101270935935465
5345.76756870747, 0.018076188160868638
5347.26970863343, 0.01965053288580182
5348.77184855939, 0.0012712601107349973
5350.27398848534, 0.011436044835668149
5351.7761284113, 0.01685424456060133
5353.27826833726, 0.0027392577855345087
5354.78040826321, -0.0002068384895323131
5356.28254818917, 0.0005329324854008442
5357.78468811513, 0.0049131977103340245
5359.28682804108, -0.0030611343147328007
5360.78896796704, 0.008815730660200381
5362.291107893, 0.02018694938513354
5363.79324781895, 0.00786613761006671
5365.29538774491, 0.01382122983499989
5366.79752767087, -1.5152440066928691e-05
5368.29966759682, -0.004663797715133753
5369.80180752278, 0.010511543759799402
5371.30394744874, -0.0013084837652674155
5372.80608737469, 5.650709665760024e-06
5374.30822730065, 0.003643240434598941
5375.81036722661, -0.0003889148404679025
5377.31250715256, 0.000786675884465272
5378.81464707852, -0.0015260928906015488
5380.31678700448, 0.01584293433433163
5381.81892693043, -0.009024770440735215
5383.32106685639, 0.00034915903419796427
5384.82320678235, -0.005781612240868854
5386.3253467083, 0.009658725734064316
5387.82748663426, 0.0037109442089974746
5389.32962656022, 0.005687590183930658
5390.83176648618, 0.004787717408863837
5392.33390641213, 0.006952178383797013
5393.83604633809, 0.009611891858730166
5395.33818626405, -0.008260935666336653
5396.84032619, -0.0015984561914034736
5398.34246611596, -0.003643115716470297
5399.84460604192, -0.009397316741537138
5401.34674596787, -0.004276371516603963
5402.84888589383, -0.006382176791670785
5404.35102581979, 0.006949102433262397
5405.85316574574, 0.010749037408195569
5407.3553056717, 0.001000646883128729
5408.85744559766, -0.005718503641938091
5410.35958552361, -0.0005351924170049166
5411.86172544957, 0.004447228557928264
5413.36386537553, -0.006308156717138577
5414.86600530148, 0.004586201757794594
5416.36814522744, -0.007252348017272222
5417.8702851534, -0.011773734792339044
5419.37242507935, -0.010230276317405891
5420.87456500531, -0.01353827259247271
5422.37670493127, -0.015051478367539532
5423.87884485722, -0.010702418642606357
5425.38098478318, -0.005026680167673199
5426.88312470914, 0.00879169655725998
5428.38526463509, 0.002828565282193159
5429.88740456105, -0.008850461992873664
5431.38954448701, -0.008361260767940483
5432.89168441296, -0.0008453295430073306
5434.39382433892, -0.0019164865930741512
5435.89596426488, -0.00534813961814097
5437.39810419083, 0.004191514381792201
5438.90024411679, -0.0027876356432746385
5440.40238404275, -0.008488802418341459
5441.9045239687, -0.009752500443408285
5443.40666389466, 0.007616856031524894
5444.90880382062, 0.0015119590064580526
5446.41094374657, 0.008873287481391231
5447.91308367253, 0.006747251956324409
5449.41522359849, -0.002593798018742411
5450.91736352444, 0.002775083906190741
5452.4195034504, -0.0011279023688760786
5453.92164337636, 0.004852393356057102
5455.42378330231, 0.004187632080990277
5456.92592322827, 0.005835450305923435
5458.42806315423, 0.012899067530856616
5459.93020308018, 0.007084782505789786
5461.43234300614, -4.574726927703151e-05
5462.9344829321, 0.007866770705656148
5464.43662285805, 0.007663788180589298
5465.93876278401, -0.004892116344477516
5467.44090270997, -0.010137397619544339
5468.94304263592, -0.003797817644611186
5470.44518256188, 0.006594707080321996
5471.94732248784, 0.004723372555255172
5473.44946241379, -0.001183220469811651
5474.95160233975, -0.0032167504948784707
5476.45374226571, -0.005162838269945314
5477.95588219166, 0.004178346454987863
5479.45802211762, 0.013926527179921043
5480.96016204358, 0.015565575904854221
5482.46230196954, 0.0068745178797873785
5483.96444189549, -0.012815562645279447
5485.46658182145, -0.004806415420346264
5486.96872174741, 0.002588772304586916
5488.47086167336, -0.003117910470479935
5489.97300159932, 0.011656995004453247
5491.47514152528, 0.003652601479386425
5492.97728145123, 0.003721701204319602
5494.47942137719, -0.00889856607074724
5495.98156130315, -0.007794366345814063
5497.4837012291, -0.006449719620880888
5498.98584115506, 0.010914890104052293
5500.48798108102, 0.0031945088289854723
5501.99012100697, -0.010194310446081375
5503.49226093293, -0.003766887971148193
5504.99440085889, -0.0016155562462150117
5506.49654078484, 0.0025372714787181643
5507.9986807108, 0.0049357052036513175
5509.50082063676, 0.013143491178584502
5511.00296056271, 0.013886579903517677
5512.50510048867, 0.0008237783784508547
5514.00724041463, 0.004966579853384013
5515.50938034058, 0.007700737078317188
5517.01152026654, 0.009801856803250367
5518.5136601925, -0.003056480221816457
5520.01580011845, 0.00018577550311669935
5521.51794004441, 0.002097700978049879
5523.02007997037, -0.000823709297016939
5524.52221989632, -7.270957208376644e-05
5526.02435982228, -0.010939944347150609
5527.52649974824, -0.009270714622217426
5529.02863967419, 0.0011469121027157469
5530.53077960015, 0.00014679832764892846
5532.03291952611, -0.0030881199474179144
5533.53505945206, -0.0032066027224847415
5535.03719937802, 0.00636377100244844
5536.53933930398, 0.0018783879773816197
5538.04147922993, -0.0034129795476852062
5539.54361915589, -0.006527783572752048
5541.04575908185, -0.00673004784781887
5542.5478990078, -0.0003759386228856928
5544.05003893376, -0.011962613897952511
5545.55217885972, -0.006996458423019358
5547.05431878568, -0.005506796198086175
5548.55645871163, 0.0013935687768469982
5550.05859863759, -0.005728061748219821
5551.56073856354, 0.0007420979767133341
5553.0628784895, -0.0030899570483534883
5554.56501841546, -0.011374231073420308
5556.06715834141, -0.008773156348487136
5557.56929826737, -0.004214002373553976
5559.07143819333, -0.012149651148620795
5560.57357811928, -0.0055977956736876205
5562.07571804524, -0.0010559904487544404
5563.5778579712, -0.005107106973821283
5565.07999789715, 0.005126379001111889
5566.58213782311, 0.0038933929760450745
5568.08427774907, -0.008086005549021748
5569.58641767502, -0.015866567324088594
5571.08855760098, -0.015962672349155414
5572.59069752694, -0.012722555124222235
5574.0928374529, 0.004868283850710944
5575.59497737885, -0.0027301909243558813
5577.09711730481, -0.0036988416994227233
5578.59925723077, -0.012067915974489543
5580.10139715672, -0.010973356999556368
5581.60353708268, 0.010728907475376812
5583.10567700864, 0.0058799380753099696
5584.60781693459, -0.0015816685747568546
5586.10995686055, -0.004974919099823676
5587.61209678651, -0.010117787374890495
5589.11423671246, -0.012424329649957341
5590.61637663842, -0.009625614675024163
5592.11851656438, -0.015128996200090984
5593.62065649033, -0.01572857697515781
5595.12279641629, -0.004127138250224652
5596.62493634225, -0.007727988775291468
5598.1270762682, -0.008405074800358299
5599.62921619416, -0.008405968075425117
5601.13135612012, -0.007175680850491957
5602.63349604607, -0.003425937375558785
5604.13563597203, -0.009249153650625602
5605.63777589799, -0.010079089425692423
5607.13991582394, -0.0005323947007592738
5608.6420557499, 0.00046734227417391007
5610.14419567586, -0.017724544750892912
5611.64633560181, -0.012500445775959735
5613.14847552777, -0.012551382551026554
5614.65061545373, -0.003226919076093376
5616.15275537968, -0.004535146601160223
5617.65489530564, -0.008735465376227046
5619.1570352316, -0.005929054401293866
5620.65917515755, -0.019331559176360685
5622.16131508351, -0.02286158415142753
5623.66345500947, -0.023444495726494347
5625.16559493542, -0.007217490751561174
5626.66773486138, -0.00974659902662802
5628.16987478734, -0.0023311758016948377
5629.6720147133, -0.004439740076761659
5631.17415463925, 0.0019295558981715167
5632.67629456521, 0.005779393123104697
5634.17843449117, 0.005901832348037853
5635.68057441712, 0.011260375572971028
5637.18271434308, -0.001085055202095792
5638.68485426904, -0.009560829977162613
5640.18699419499, -0.006239877502229458
5641.68913412095, 0.0006005853977037205
5643.19127404691, -0.006139574102363098
5644.69341397286, -0.014793933827429922
5646.19555389882, -0.009179982602496764
5647.69769382478, -0.008944850127563585
5649.19983375073, -0.01322917640263041
5650.70197367669, -0.007562003927697232
5652.20411360265, -0.002648167202764072
5653.7062535286, -0.005975591477830897
5655.20839345456, -0.011721498502897717
5656.71053338052, -0.00882001602796454
5658.21267330647, -0.007484106553031363
5659.71481323243, -0.002290076828098206
5661.21695315839, 0.004728320396834974
5662.71909308434, 0.005724413871768151
5664.2212330103, 0.004119000346701331
5665.72337293626, -0.005250462428365514
5667.22551286221, -0.0077950962034323374
5668.72765278817, -0.003244804978499158
5670.22979271413, -0.00037462000356597606
5671.73193264008, -0.014154416278632825
5673.23407256604, -0.007566284303699646
5674.736212492, -0.012322056328766467
5676.23835241795, -0.008109135603833292
5677.74049234391, 0.004282182371099867
5679.24263226987, -0.007920914403966955
5680.74477219583, -0.008712212679033774
5682.24691212178, -0.007911091954100596
5683.74905204774, -0.005688193729167443
5685.25119197369, -0.004303667254234266
5686.75333189965, 0.005018537970698915
5688.25547182561, -0.004270685554367907
5689.75761175156, -0.005143762079434751
5691.25975167752, -0.009760612354501572
5692.76189160348, -0.011307989379568393
5694.26403152943, -0.016046823154635216
5695.76617145539, -0.014592796179702043
5697.26831138135, -0.008716102204768879
5698.77045130731, -0.005393968979835699
5700.27259123326, -0.0035557910049025267
5701.77473115922, -0.006882666029969369
5703.27687108517, -0.007591808805036194
5704.77901101113, -0.005045866830103014
5706.28115093709, -0.001272772855169833
5707.78329086304, -0.00716607013023666
5709.285430789, -0.008395338655303498
5710.78757071496, 0.002119520819629678
5712.28971064091, 0.0017218485445628538
5713.79185056687, -0.0015011304805039678
5715.29399049283, 0.0010148009944291928
5716.79613041878, -0.004907463530637634
5718.29827034474, -0.009770157555704453
5719.8004102707, -0.004627067330771272
5721.30255019666, -0.002361330605838115
5722.80469012261, -0.0016443418809049429
5724.30683004857, -0.0035007476559717615
5725.80896997453, -0.004293824481038579
5727.31110990048, -0.011093654706105426
5728.81324982644, -0.006149976231172248
5730.3153897524, -0.00871122850623907
5731.81752967835, 0.0008091117186941072
5733.31966960431, -0.014652124458872734
5734.82180953027, -0.013171078856439554
5736.32394945622, 0.0019904476434936197
5737.82608938218, -0.0093084483815732
5739.32822930814, -0.00908305015664002
5740.83036923409, -0.011419539431706871
5742.33250916005, -0.00020235720677369042
5743.83464908601, -0.007412604731840505
5745.33678901196, 0.004231639993092667
5746.83892893792, -0.007728446781974173
5748.34106886388, 0.001567712442959007
5749.84320878983, -0.01222490383210782
5751.34534871579, -0.00926676760717464
5752.84748864175, -0.008344735132241482
5754.3496285677, -0.006288542157308309
5755.85176849366, 0.0023560780676248733
5757.35390841962, -0.003729986207441948
5758.85604834557, -0.013972882982508796
5760.35818827153, -0.011844722257575616
5761.86032819749, -0.002716869282642437
5763.36246812344, 0.0005433916922907406
5764.8646080494, -0.002290858082776105
5766.36674797536, 0.00810150514215708
5767.86888790131, -0.002199130632909748
5769.37102782727, -0.0037406019079765694
5770.87316775323, -0.010504844683043389
5772.37530767918, -0.003267519208110236
5773.87744760514, 0.0025829360168229433
5775.3795875311, 0.0023895319917561246
5776.88172745705, -0.0028624032833106986
5778.38386738301, -0.004907377308377543
5779.88600730897, -0.002698159583444363
5781.38814723492, -0.005623217858511191
5782.89028716088, -0.005793204383578006
5784.39242708684, -0.002446727408644847
5785.8945670128, -0.0005656356837116711
5787.39670693875, -0.002467470708778495
5788.89884686471, -0.004871490733845314
5790.40098679067, -0.005954600758912157
5791.90312671662, -0.006242095533978983
5793.40526664258, -0.0024815010590458044
5794.90740656853, -0.008682906834112627
5796.40954649449, -0.00835734310917947
5797.91168642045, -0.003546248634246291
5799.41382634641, -0.005328726909313111
5800.91596627236, -0.008555259871879932
5802.41810619832, -0.004480476459446754
5803.92024612428, -0.011371093734513596
5805.42238605023, -0.0031528480095804213
5806.92452597619, 0.0015540032153527562
5808.42666590214, -0.0012062195597140682
5809.9288058281, 0.003645704915219091
5811.43094575406, -0.004396585359847731
5812.93308568002, -0.00565275290991455
5814.43522560597, 0.009419437340018603
5815.93736553193, -0.004577139185048218
5817.43950545789, -0.011131660710115036
5818.94164538384, -0.006787485985181864
5820.4437853098, -0.00465833276024868
5821.94592523576, 0.005362311964684473
5823.44806516171, -0.004359396560382351
5824.95020508767, -0.00502102983544917
5826.45234501363, -0.0056310453605159915
5827.95448493958, -0.015565425385582837
5829.45662486554, -0.002899120410649656
5830.9587647915, 0.003553351064283519
5832.46090471745, -0.011606854710783304
5833.96304464341, -0.0022988137358501467
5835.46518456937, -0.008360481260916968
5836.96732449532, -0.00718496178598379
5838.46946442128, -0.008924594061050613
5839.97160434724, -0.005097351586117452
5841.47374427319, -0.005979812611184278
5842.97588419915, -0.010648098636251099
5844.47802412511, 2.4336338682082615e-05
5845.98016405106, -0.006562466186384744
5847.48230397702, -0.010483358961451581
5848.98444390298, -0.007574207236518404
5850.48658382893, -0.009549482011585233
5851.98872375489, -0.0043969910366520515
5853.49086368085, -0.010147661811718892
5854.9930036068, -0.008534531586785719
5856.49514353276, -0.0036704938618525368
5857.99728345872, -0.005070040886919357
5859.49942338467, -0.005247894911986205
5861.00156331063, -0.007709597187053026
5862.50370323659, -0.013492639962119843
5864.00584316255, -0.007352164237186664
5865.5079830885, 0.0030410159877464894
5867.01012301446, -0.0026609500373203318
5868.51226294042, -0.0013779775623871523
5870.01440286637, -0.0065200813374539784
5871.51654279233, -0.00496371336252082
5873.01868271829, -0.0031928058875876414
5874.52082264424, -0.0035974569126544626
5876.0229625702, -0.010207376937721287
5877.52510249616, -0.008218421212788105
5879.02724242211, 0.0005973215121450458
5880.52938234807, -0.0026546120129217737
5882.03152227403, -0.009005835537988591
5883.53366219998, -0.009825279313055416
5885.03580212594, -0.004996303838122258
5886.5379420519, -0.009914291113189078
5888.04008197785, -0.0037976353882559063
5889.54222190381, 0.0054904405866772555
5891.04436182977, 0.003909038311610433
5892.54650175572, -0.007579111463456394
5894.04864168168, -0.002945374488523211
5895.55078160764, -0.008321818763590033
5897.05292153359, -0.009947619288656881
5898.55506145955, -0.0022347733137236987
5900.05720138551, -0.004774072588790523
5901.55934131146, 0.006778096636142657
5903.06148123742, -0.003144956388924167
5904.56362116338, -0.009704669663991007
5906.06576108933, -0.014103624239057831
5907.56790101529, -0.007555045214124654
5909.07004094125, -0.002919367989191475
5910.5721808672, 0.0027090492357416795
5912.07432079316, 0.001289194460674856
5913.57646071912, -0.0008670718143919598
5915.07860064507, -0.005330197089458785
5916.58074057103, -0.006873351864525628
5918.08288049699, -0.0033750966395924478
5919.58502042295, 0.007741666335340734
5921.0871603489, -0.0037456576897260917
5922.58930027486, -0.0022419512147929346
5924.09144020081, -7.997723985975896e-05
5925.59358012677, -0.002708091514926581
5927.09572005273, -0.005551650289993402
5928.59785997868, -0.0058222038150602465
5930.09999990464, -0.007423510340127068
5931.6021398306, -0.006071924115193887
5933.10427975655, -0.0004057916402607116
5934.60641968251, -0.0008481414153275568
5936.10855960847, -0.0024881894403943764
5937.61069953443, 0.000119582034538805
5939.11283946038, -0.002227677990528018
5940.61497938634, 0.0014822467344051608
5942.1171193123, -0.004101778040661683
5943.61925923825, -0.002281140065728507
5945.12139916421, -0.001561717340795327
5946.62353909017, 0.0027412738841378517
5948.12567901612, -0.0004076941409289934
5949.62781894208, -0.0011300374159958155
5951.12995886803, -0.006341471441062639
5952.63209879399, -0.011670988466129462
5954.13423871995, 0.0013610532588036964
5955.63637864591, -0.009989841516263122
5957.13851857186, -0.0038462162913299484
5958.64065849782, 0.0010953234336032328
5960.14279842378, -0.0060006056914636095
5961.64493834973, -0.004376311116530435
5963.14707827569, -0.008475891391597254
5964.64921820165, -0.0015512626666640762
5966.1513581276, -0.0053091929417309214
5967.65349805356, 0.0007321042832022584
5969.15563797952, 0.0024633230081354375
5970.65777790547, -0.004490984266931388
5972.15991783143, -0.01990167579199823
5973.66205775739, -0.001859097067065052
5975.16419768334, -0.008321304592131873
5976.6663376093, -0.011617247867198694
5978.16847753526, -0.004713320392265514
5979.67061746121, -0.008082805417332362
5981.17275738717, -0.006856937692399183
5982.67489731313, -0.005441613717466002
5984.17703723908, -0.008728734992532829
5985.67917716504, -0.00832839501759965
5987.181317091, -0.00514733429266649
5988.68345701695, -0.001033322067733313
5990.18559694291, -0.004301996342800134
5991.68773686887, -0.0026614696178669777
5993.18987679482, 0.00019079310706619822
5994.69201672078, 0.006983306831999377
5996.19415664674, -0.008183082443067442
5997.69629657269, -0.008989635468134291
5999.19843649865, -0.01400301199320111
6000.70057642461, -0.0022598670182679293
6002.20271635056, -0.006486482293334755
6003.70485627652, -0.012865339568401597
6005.20699620248, -0.010769901343468415
6006.70913612843, -0.012874430368535245
6008.21127605439, -0.006745048643602061
6009.71341598035, -0.0010912594186688843
6011.2155559063, 0.0017653723062642681
6012.71769583226, 0.00202270453119745
6014.21983575822, -0.00421686874386937
6015.72197568417, -0.0032357367689361967
6017.22411561013, -0.007997477294003035
6018.72625553609, -0.006042819819069859
6020.22839546204, -0.0022182915941366833
6021.730535388, -0.007974964619203504
6023.23267531396, -0.008688571894270346
6024.73481523992, -0.001524974669337163
6026.23695516587, -0.00480762794440399
6027.73909509183, -0.0036354934694708112
6029.24123501779, -0.004094223494537652
6030.74337494374, 0.001431528230395521
6032.2455148697, -0.004126480044671298
6033.74765479565, -0.0024279825697381212
6035.24979472161, -0.008581092344804944
6036.75193464757, -0.0026168201198717837
6038.25407457353, -0.005619474894938605
6039.75621449948, -0.002936879170005429
6041.25835442544, 0.0016485758049277297
6042.7604943514, 0.0019794112798609065
6044.26263427735, -0.0030322039952059166
6045.76477420331, -0.007964281020272738
6047.26691412927, 0.0001645572046604423
6048.76905405522, -0.0014581233204064058
6050.27119398118, -0.004311329345473224
6051.77333390714, -0.006947425620540045
6053.27547383309, -3.734339560686889e-05
6054.77761375905, -0.008152761170673714
6056.27975368501, -0.007266848695740532
6057.78189361096, 0.0033882537791926418
6059.28403353692, -0.006220307245874178
6060.78617346288, 0.004300269729059001
6062.28831338883, -0.008005138296007843
6063.79045331479, -0.0068217395710746635
6065.29259324075, -0.002053075596141486
6066.7947331667, -0.004890988121208333
6068.29687309266, -0.0007887406462751532
6069.79901301862, -0.0025175021713419706
6071.30115294457, -0.0028962829464087986
6072.80329287053, -0.005562855471475641
6074.30543279649, -0.006896927996542458
6075.80757272245, -0.0033651797716092793
6077.3097126484, -0.006088536546676104
6078.81185257436, -0.001022822321742924
6080.31399250032, -0.005135575846809767
6081.81613242627, -0.006995154121876591
6083.31827235223, -0.0069791266469434125
6084.82041227818, -0.00842576842201024
6086.32255220414, -0.005805984197077079
6087.8246921301, -0.007750753972143899
6089.32683205606, -0.005604463747210718
6090.82897198201, -0.005845233772277541
6092.33111190797, -0.005812220547344389
6093.83325183392, -0.007515721572411212
6095.33539175988, -0.0015962148474780334
6096.83753168584, -0.003103821372544852
6098.33967161179, -0.004060819897611697
6099.84181153775, -0.00226219242267852
6101.34395146371, -0.00616769519774534
6102.84609138967, -0.009137091722812159
6104.34823131562, -0.007759782747878986
6105.85037124158, -0.0023838485229458256
6107.35251116754, 0.0030224284519873522
6108.85465109349, -0.0047672805730794715
6110.35679101945, -0.002459681848146291
6111.85893094541, -0.004771711623213135
6113.36107087136, -0.00841443914827996
6114.86321079732, -0.0038137269233467787
6116.36535072328, -0.0080977249484136
6117.86749064923, 0.0006554890265195548
6119.36963057519, 0.0005027452514527334
6120.87177050115, -0.006420498273614088
6122.3739104271, -0.005323468298680913
6123.87605035306, -0.007540344323747755
6125.37819027902, -0.010363290598814575
6126.88033020497, -0.0006657496238814007
6128.38247013093, -0.0010006458989482198
6129.88461005689, -0.009405187424015062
6131.38674998284, -7.416199081886066e-06
6132.8888899088, 0.00011591102585129225
6134.39102983476, -0.002111907999215527
6135.89316976071, -0.007020089274282352
6137.39530968667, -0.011722233799349193
6138.89744961263, -0.0029904058244160144
6140.39958953858, -0.008665287349482843
6141.90172946454, -0.008664186124549661
6143.4038693905, -0.0042203973596165005
6144.90600931645, -0.0030690059246833265
6146.40814924241, 0.0013692890502498534
6147.91028916837, -0.004461918724816964
6149.41242909432, -0.0004207129998838137
6150.91456902028, -0.002997049274950634
6152.41670894624, -0.006015241800017454
6153.91884887219, -0.00849451207508428
6155.42098879815, -0.0035400038501511187
6156.92312872411, -0.01056649237521794
6158.42526865007, -0.009873125650284763
6159.92740857602, -0.004274280425351587
6161.42954850198, -0.00064297270041843
6162.93168842793, -0.010805771475485256
6164.43382835389, -0.002935521500552073
6165.93596827985, 0.0014153257243811057
6167.4381082058, -0.007767844300685741
6168.94024813176, -0.010556331075752564
6170.44238805772, -0.0068234596008193826
6171.94452798368, -0.004727979375886201
6173.44666790963, 0.004278154099046973
6174.94880783559, -0.0019512576760198682
6176.45094776155, -0.003529861951086689
6177.9530876875, -0.0015036914761535156
6179.45522761346, -0.004227936251220355
6180.95736753942, -0.0068401672762871775
6182.45950746537, -0.007209226051354002
6183.96164739133, -0.007268842326420822
6185.46378731729, -0.0013357711014876433
6186.96592724324, -0.0006764013765544899
6188.4680671692, -0.003163180901621309
6189.97020709516, -0.006961643676688131
6191.47234702111, -0.005043839201754953
6192.97448694707, -0.003808426976821776
6194.47662687303, -0.0054869197518886146
6195.97876679898, -0.009216389526955441
6197.48090672494, -0.003476667052022263
6198.9830466509, 0.00034481592291089706
6200.48518657685, -8.76196021559316e-05
6201.98732650281, -0.0061471743772227505
6203.48946642877, -0.01306789440228957
6204.99160635472, -0.009624056927356394
6206.49374628068, -0.004199685202423237
6207.99588620664, -0.0036340422274900573
6209.49802613259, -0.004214189502556883
6211.00016605855, -8.563902762370214e-05
6212.50230598451, -0.00013899830269054167
6214.00444591046, -0.002094813827757368
6215.50658583642, -0.00244640610282419
6217.00872576238, -0.00538984437789101
6218.51086568833, -0.0033663006529578558
6220.01300561429, -0.0039602469280246785
6221.51514554025, -0.003862802953091494
6223.0172854662, 0.0011952942718416767
6224.51942539216, -0.002524213003225166
6226.02156531812, -0.008661493028291984
6227.52370524407, -0.0017120900533588107
6229.02584517003, -0.00025453607842562806
6230.52798509599, -0.012271344103492449
6232.03012502194, -0.004641502128559297
6233.5322649479, 0.0016406438463738846
6235.03440487386, -0.002208458678692937
6236.53654479981, -0.005546723953759762
6238.03868472577, -0.009335659228826605
6239.54082465173, -0.006105507253893426
6241.04296457768, -0.00498568977896025
6242.54510450364, -0.0030155498040270712
6244.0472444296, -0.0016561888290939132
6245.54938435555, -0.0005967758541607364
6247.05152428151, -0.011463000129227558
6248.55366420747, -0.0032408034042943753
6250.05580413342, -0.008440018929361227
6251.55794405938, 0.0003856260455719529
6253.06008398534, -0.007260288479494863
6254.5622239113, 0.004188546245438314
6256.06436383725, 0.006233710220371471
6257.56650376321, 0.0009639401953046478
6259.06864368916, -0.006459319579762178
6260.57078361512, -0.0009116413548289973
6262.07292354108, 0.000886007370104162
6263.57506346704, -0.0027182639049626606
6265.07720339299, -0.005386442680029484
6266.57934331895, 0.0030131265449036947
6268.08148324491, -0.010342100980163122
6269.58362317086, -0.0012982792552299726
6271.08576309682, -0.005671525280296793
6272.58790302278, -0.0074418263053636115
6274.09004294873, -0.003700600580430437
6275.59218287469, -0.003373003105497277
6277.09432280065, -0.0082610206305641
6278.5964627266, -0.007442713905630924
6280.09860265256, -0.006632809430697746
6281.60074257852, -0.008721150955764586
6283.10288250447, -0.011679523480831414
6284.60502243043, -0.006602753255898232
6286.10716235639, -0.00596881553096505
6287.60930228234, -0.0037717910560319014
6289.1114422083, -0.007390239831098721
6290.61358213426, -0.009101325356165538
6292.11572206021, -0.0026786046312323643
6293.61786198617, 0.00022408209370079323
6295.12000191213, 0.0024041493186339755
6296.62214183808, -0.004638840956432852
6298.12428176404, -0.01873104613149967
6299.62642169, -0.015612132756566515
6301.12856161595, -0.00642223953163334
6302.63070154191, 0.0011335904432998416
6304.13284146787, 0.0009500844182330206
6305.63498139382, 0.00016312939316619635
6307.13712131978, 6.030411809935469e-05
6308.63926124574, -0.003898993156967469
6310.14140117169, -0.00678498643203429
6311.64354109765, -0.0006587584571011128
